caseNumber,caseStatus,caseSubmitted,decisionDate,employerName,jobTitle,socCode,socTitle,fullTimePosition,wageFrom,wageTo,wageUnit,prevailingWage,pwUnit,worksiteCity,worksiteState,worksitePostalCode,annualizedWage,sourceFile
I-202-26106-801711,Certified,,2026-04-23T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff (Strategic Finance),13-2051.00,Financial and Investment Analysts,Y,270000,,Year,182978,Year,San Francisco,CA,94158,270000,FY2026_Q3
I-202-26161-001009,Certified,,2026-06-17T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,170000,240000,Year,161637,Year,San Francisco,CA,94158,170000,FY2026_Q3
I-203-25314-394706,Certified,,2025-11-18T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,405000,,Year,149240,Year,Bellevue,WA,98004,405000,FY2026_Q3
I-203-25314-395093,Certified,,2025-11-18T00:00:00,"OpenAI OpCo, LLC",Member of Design Staff,27-1024.00,Graphic Designers,Y,310000,,Year,104541,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-203-25325-429394,Certified,,2025-12-01T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1221.00,Computer and Information Research Scientists,Y,310000,,Year,134139,Year,San Francisco,CA,94158,310000,FY2026_Q3
I-203-25352-492414,Certified,,2025-12-24T00:00:00,"OpenAI OpCo, LLC","Member of Recruiting Staff (Senior Technical Sourcer, Scalin",13-1071.00,Human Resources Specialists,Y,171000,,Year,104853,Year,LOS ANGELES,CA,90005,171000,FY2026_Q3
I-203-25352-493802,Certified,,2025-12-26T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Data Science),15-2051.00,Data Scientists,Y,405000,,Year,194834,Year,San Francisco,CA,94158,405000,FY2026_Q3
I-203-25364-517197,Certified,,2026-01-07T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Security Engineering),15-1212.00,Information Security Analysts,Y,490000,,Year,179234,Year,Bellevue,WA,98004,490000,FY2026_Q3
I-203-25365-518978,Certified,,2026-01-08T00:00:00,"OpenAI OpCo, LLC",Member of Program Staff,15-1299.09,Information Technology Project Managers,Y,180000,,Year,114795,Year,San Francisco,CA,94110,180000,FY2026_Q3
I-203-26021-577098,Certified,,2026-01-28T00:00:00,"OpenAI OpCo, LLC","Member of Finance Staff (Senior Manager, International Indir",13-2011.00,Accountants and Auditors,Y,240000,,Year,119662,Year,San Francisco,CA,94158,240000,FY2026_Q3
I-203-26040-629294,Certified,,2026-02-17T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff - Sales,11-3021.00,Computer and Information Systems Managers,Y,350000,,Year,237682,Year,San Francisco,CA,94158,350000,FY2026_Q3
I-203-26043-636156,Certified,,2026-02-20T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Software Engineer),15-1252.00,Software Developers,Y,325000,,Year,187574,Year,San Francisco,CA,94158,325000,FY2026_Q3
I-203-26077-711925,Certified,,2026-03-25T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff,11-2022.00,Sales Managers,Y,350000,,Year,143978,Year,San Francisco,CA,94158,350000,FY2026_Q3
I-203-26110-813562,Certified,,2026-04-27T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (Solutions Architect),15-1299.08,Computer Systems Engineers/Architects,Y,278000,,Year,94682,Year,New York,NY,10012,278000,FY2026_Q3
I-203-26122-861253,Certified,,2026-05-08T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff,11-3031.00,Financial Managers,Y,250000,460000,Year,243214,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-203-26122-861284,Certified,,2026-05-08T00:00:00,"OpenAI OpCo, LLC",Member of Finance Staff,11-3061.00,Purchasing Managers,Y,250000,460000,Year,174013,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-203-26125-870465,Certified,,2026-05-12T00:00:00,"OpenAI OpCo, LLC",Member of Hardware Marketing Staff - Product Marketing,11-2021.00,Marketing Managers,Y,430000,,Year,272397,Year,San Francisco,CA,94158,430000,FY2026_Q3
I-203-26139-927292,Certified,,2026-05-27T00:00:00,"OpenAI OpCo, LLC",Member of Technical Program Staff,15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-203-26146-949529,Certified,,2026-06-02T00:00:00,"OpenAI OpCo, LLC",Member of Go To Market Staff (AI Success Engineer),15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-203-26154-979307,Certified,,2026-06-10T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff,15-1252.00,Software Developers,Y,250000,460000,Year,187574,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-203-26156-988555,Certified,,2026-06-12T00:00:00,"OpenAI OpCo, LLC",Head of B2B GTM Strategy,15-1299.09,Information Technology Project Managers,Y,250000,460000,Year,150405,Year,San Francisco,CA,94158,250000,FY2026_Q3
I-203-26159-992867,Certified,,2026-06-15T00:00:00,"OpenAI OpCo, LLC",Member of Communications Staff,27-3031.00,Public Relations Specialists,Y,275000,,Year,86278,Year,San Francisco,CA,94158,275000,FY2026_Q3
I-203-26169-032483,Certified,,2026-06-26T00:00:00,"OpenAI OpCo, LLC",Member of Technical Staff (Research & AI Systems),15-1221.00,Computer and Information Research Scientists,Y,380000,,Year,134139,Year,San Francisco,CA,94158,380000,FY2026_Q3
